ID,age,income,max_ant,months,score,zone,level,house_type,risk
1149,34,9031.8,101,248,221,Capital,Profesional,Familiar,0
1150,31,7679,30,161,219,Capital,Profesional,Familiar,0
1151,49,10476.6,68,215,213,Capital,Profesional,Familiar,0
1153,57,5000,52,186,219,Capital,Profesional,Familiar,0
1155,56,5500,87,218,199,Capital,Profesional,Familiar,0
1156,28,2000,0,167,202,Capital,Profesional,Familiar,0
1159,32,3314.41,0,121,200,Capital,Profesional,Familiar,0
1167,32,3760,65,210,193,Capital,Profesional,Familiar,0
1168,44,6000,96,234,214,Capital,Profesional,Familiar,0
1169,34,5000,39,120,202,Capital,Profesional,Familiar,0
1170,29,12050,52,180,212,Capital,Profesional,Familiar,0
1174,40,4000,51,128,180,Capital,Profesional,Familiar,0
1180,33,13620.53,45,129,219,Capital,Profesional,Familiar,0
1183,37,3060.17,79,212,197,Capital,Profesional,Familiar,0
1186,53,8750,57,273,193,Capital,Profesional,Familiar,0
1187,32,10500,10,177,180,Capital,Profesional,Familiar,0
1189,36,6700,84,182,202,Capital,Profesional,Familiar,0
1192,35,10000,100,258,197,Capital,Profesional,Familiar,0
1194,38,2900,73,321,202,Capital,Profesional,Familiar,0
1195,32,15820,60,219,200,Capital,Profesional,Familiar,0
1198,47,2800,36,202,210,Capital,Profesional,Familiar,0
1199,54,13500,0,210,198,Capital,Profesional,Familiar,0
1203,36,4809.19,43,148,206,Capital,Profesional,Familiar,0
1204,49,6439.69,30,109,219,Capital,Profesional,Familiar,0
1210,54,2100,107,390,205,Capital,Profesional,Familiar,0
1217,34,2200,61,184,221,Capital,Profesional,Familiar,0
1220,28,3811.97,0,138,200,Capital,Profesional,Familiar,0
1223,36,4311,69,130,202,Capital,Profesional,Familiar,0
1229,32,5000,36,140,212,Capital,Profesional,Familiar,0
1230,54,6500,10,437,,Capital,Profesional,Familiar,0
1231,26,4199.09,16,137,189,Capital,Profesional,Familiar,0
1237,50,11087,44,123,205,Capital,Profesional,Familiar,0
1238,47,13500,87,210,198,Capital,Profesional,Familiar,0
1243,48,1000,63,150,195,Capital,Profesional,Familiar,0
1245,53,815.33,0,402,212,Capital,Profesional,Familiar,0
1249,27,3500,49,110,219,Capital,Profesional,Familiar,0
1252,33,6000,0,136,219,Capital,Profesional,Familiar,0
1253,36,3500,104,136,214,Capital,Profesional,Familiar,0
1257,45,4200,95,258,200,Capital,Profesional,Familiar,0
1258,48,2858,61,426,198,Capital,Profesional,Familiar,0
1260,49,4600,58,276,205,Capital,Profesional,Familiar,0
1265,45,1800,0,258,193,Capital,Profesional,Familiar,0
1267,28,2000,75,186,196,Capital,Profesional,Familiar,0
1268,35,6300,17,145,202,Capital,Profesional,Familiar,0
1269,29,5500,0,159,195,Capital,Profesional,Familiar,0
1270,39,3100,0,144,197,Capital,Profesional,Familiar,0
1278,29,6501.68,0,137,212,Capital,Profesional,Familiar,0
1281,37,7000,89,207,202,Capital,Profesional,Familiar,0
1283,40,7500,101,231,205,Capital,Profesional,Familiar,0
1287,37,3450,105,312,202,Capital,Profesional,Familiar,0
1293,57,8000,14,272,219,Capital,Profesional,Familiar,0
1296,55,2700,88,426,238,Capital,Profesional,Familiar,0
1298,42,4950,102,274,205,Capital,Profesional,Familiar,0
1301,37,4387,47,215,195,Capital,Profesional,Familiar,0
1309,28,3500,21,129,219,Capital,Profesional,Familiar,0
1310,41,8592.32,110,335,205,Capital,Profesional,Familiar,0
1313,33,7000,48,171,200,Capital,Profesional,Familiar,0
1314,40,28055,118,108,212,Capital,Profesional,Familiar,0
1316,28,3207.9,0,148,214,Capital,Profesional,Familiar,0
1317,44,5300,104,274,224,Capital,Profesional,Familiar,0
1319,41,15000,34,227,205,Capital,Profesional,Familiar,0
1324,57,4878.11,88,142,,Capital,Profesional,Familiar,0
1326,34,15663.95,48,120,202,Capital,Profesional,Familiar,0
1329,29,2100,54,162,228,Capital,Profesional,Familiar,0
1330,34,10500,60,192,202,Capital,Profesional,Familiar,0
1333,38,5000,105,185,202,Capital,Profesional,Familiar,0
1334,44,5000,79,191,198,Capital,Profesional,Familiar,0
1337,37,4451.14,0,179,195,Capital,Profesional,Familiar,0
1339,67,10300,96,130,219,Capital,Profesional,Familiar,0
1340,34,8500,28,155,197,Capital,Profesional,Familiar,0
1341,40,19800,66,210,205,Capital,Profesional,Familiar,0
1345,35,5550,73,235,202,Capital,Profesional,Familiar,0
1346,61,15000,38,223,219,Capital,Profesional,Familiar,0
1347,36,11300,84,192,216,Capital,Profesional,Familiar,0
1348,51,10000,92,266,205,Capital,Profesional,Familiar,0
1354,48,2820,32,305,185,Capital,Profesional,Familiar,0
1357,43,6000,101,194,205,Capital,Profesional,Familiar,0
1360,41,8509,111,274,217,Capital,Profesional,Familiar,0
1363,58,1700,24,191,202,Capital,Profesional,Familiar,0
1366,34,6500,99,186,202,Capital,Profesional,Familiar,0
1367,53,7500,100,405,219,Capital,Profesional,Familiar,0
1369,31,3900,61,205,193,Capital,Profesional,Familiar,0
1371,29,5500,25,177,195,Capital,Profesional,Familiar,0
1373,65,11600,17,153,214,Capital,Profesional,Familiar,0
1374,40,7800,99,182,185,Capital,Profesional,Familiar,0
1380,41,7350,124,198,205,Capital,Profesional,Familiar,0
1383,58,6000,118,142,219,Capital,Profesional,Familiar,0
1384,31,2100,12,210,173,Capital,Profesional,Familiar,0
1385,35,8112,82,235,216,Capital,Profesional,Familiar,0
1388,30,8000,84,186,200,Capital,Profesional,Familiar,0
1389,56,3886.37,18,254,219,Capital,Profesional,Familiar,0
1390,42,12400,82,271,218,Capital,Profesional,Familiar,0
1394,33,10500,14,177,180,Capital,Profesional,Familiar,0
1395,40,6000,69,200,205,Capital,Profesional,Familiar,0
1396,52,2100,15,210,219,Capital,Profesional,Familiar,0
1399,30,9600,59,201,167,Capital,Profesional,Familiar,0
1400,36,30000,95,164,202,Capital,Profesional,Familiar,0
1403,60,2100,121,420,199,Capital,Profesional,Familiar,0
1404,35,8570,41,198,195,Capital,Profesional,Familiar,0
1407,33,6500,102,259,212,Capital,Profesional,Familiar,0
1411,44,5889,113,303,224,Capital,Profesional,Familiar,0
1412,56,11000,72,522,199,Capital,Profesional,Familiar,0
1414,38,13500,87,210,175,Capital,Profesional,Familiar,0
1417,36,8092.44,0,234,216,Capital,Profesional,Familiar,0
1424,33,3000,72,210,212,Capital,Profesional,Familiar,0
1425,65,30000,114,441,228,Capital,Profesional,Familiar,0
1430,30,5000,43,193,200,Capital,Profesional,Familiar,0
1432,37,6200,27,160,221,Capital,Profesional,Familiar,0
1436,63,10000,90,302,219,Capital,Profesional,Familiar,0
1438,56,30000,12,125,192,Capital,Profesional,Familiar,0
1440,33,2100,85,198,205,Capital,Profesional,Familiar,0
1443,37,6600,86,256,235,Capital,Profesional,Familiar,0
1449,28,6690,57,132,193,Capital,Profesional,Familiar,0
1453,47,9000,106,246,205,Capital,Profesional,Familiar,0
1455,28,5100,61,132,,Capital,Profesional,Familiar,0
1456,60,10617,85,277,231,Capital,Profesional,Familiar,0
1460,29,8500,49,168,200,Capital,Profesional,Familiar,0
1463,28,7359,34,156,200,Capital,Profesional,Familiar,0
1468,56,13500,87,210,192,Capital,Profesional,Familiar,0
1475,30,5300,11,164,200,Capital,Profesional,Familiar,0
1479,49,27000,95,210,219,Capital,Profesional,Familiar,0
1480,41,23277,18,210,205,Capital,Profesional,Familiar,0
1481,39,15000,0,210,209,Capital,Profesional,Familiar,0
1486,59,30000,0,288,207,Capital,Profesional,Familiar,0
1491,29,5250,94,198,214,Capital,Profesional,Familiar,0
1493,32,7500,41,195,219,Capital,Profesional,Familiar,0
1494,54,24000,87,510,214,Capital,Profesional,Familiar,0
1501,43,29422,7,210,214,Capital,Profesional,Familiar,1
1513,44,2000,0,141,173,Capital,Profesional,Familiar,1
1514,22,6507.63,10,137,200,Capital,Profesional,Familiar,1
1524,31,733,0,121,183,Capital,Profesional,Familiar,1
1542,38,6300,8,156,202,Capital,Profesional,Familiar,1
1549,39,6600,7,210,216,Capital,Profesional,Familiar,1
1592,36,10500,37,210,175,Capital,Profesional,Familiar,1
1624,44,30000,85,168,219,Capital,Profesional,Familiar,1
1657,36,2100,37,330,175,Capital,Profesional,Familiar,1
1671,42,3950,90,210,178,Capital,Profesional,Familiar,1
1681,29,1200,0,134,163,Capital,Profesional,Familiar,1
1691,31,3950,60,152,195,Capital,Profesional,Familiar,1
1693,27,3000,28,148,218,Capital,Profesional,Familiar,1
1703,26,2100,10,174,213,Capital,Profesional,Familiar,1
1706,26,2503.6,10,153,174,Capital,Profesional,Familiar,1
1716,26,2400,8,167,204,Capital,Profesional,Familiar,1
1731,48,2000,7,132,168,Capital,Profesional,Familiar,1
1739,36,1263.82,0,111,202,Capital,Profesional,Familiar,1
1741,28,2000,8,146,188,Capital,Profesional,Familiar,1
1753,29,2660,16,195,205,Capital,Profesional,Familiar,1
1770,46,2340,0,126,198,Capital,Profesional,Familiar,1
1799,52,2800,8,186,185,Capital,Profesional,Familiar,1
1805,36,1600,13,142,183,Capital,Profesional,Familiar,1
1826,34,14850,23,176,216,Capital,Profesional,Familiar,1
1829,30,2900,12,217,195,Capital,Profesional,Familiar,1
1873,34,2400,6,136,202,Capital,Profesional,Familiar,1
1903,58,3024,8,210,211,Capital,Profesional,Familiar,1
1904,59,2700,8,102,199,Capital,Profesional,Familiar,1
1914,39,2100,23,123,177,Capital,Profesional,Familiar,1
1945,35,2055,9,123,209,Capital,Profesional,Familiar,1
1985,40,22158,23,229,214,Capital,Profesional,Familiar,1
2023,34,2100,27,160,196,Capital,Profesional,Familiar,1
2026,38,2900,86,140,202,Capital,Profesional,Familiar,1
2030,30,973.69,9,132,183,Capital,Profesional,Familiar,1
2033,37,2457.77,12,158,208,Capital,Profesional,Familiar,1
2045,28,2048,6,153,181,Capital,Profesional,Familiar,1
2050,53,12000,0,277,205,Capital,Profesional,Familiar,1
2051,30,3540.79,0,135,193,Capital,Profesional,Familiar,1
2052,30,3540.79,0,135,193,Capital,Profesional,Familiar,1
2063,41,1200,13,195,187,Capital,Profesional,Familiar,1
2064,40,2600,0,162,224,Capital,Profesional,Familiar,1
2083,20,2500,24,164,174,Capital,Profesional,Familiar,1
2094,23,1063,0,164,167,Capital,Profesional,Familiar,1
2116,21,4200,8,161,156,Capital,Profesional,Familiar,1
2119,24,800,0,125,159,Capital,Profesional,Familiar,1
2129,29,2400,12,149,200,Capital,Profesional,Familiar,1
2130,29,6106,33,110,193,Capital,Profesional,Familiar,1
2132,30,1400,0,137,185,Capital,Profesional,Familiar,1
2134,32,2050,6,129,188,Capital,Profesional,Familiar,1
2137,47,3000,99,438,185,Capital,Profesional,Familiar,1
2143,36,4000,20,270,177,Capital,Profesional,Familiar,1
2155,24,700,0,115,159,Capital,Profesional,Familiar,1
2167,22,700,0,130,159,Capital,Profesional,Familiar,1
2196,22,697.55,0,110,188,Capital,Profesional,Familiar,1
2197,25,2200,8,131,194,Capital,Profesional,Familiar,1
2212,28,1883.7,7,,202,Capital,Profesional,Familiar,1
2215,31,2270,9,142,195,Capital,Profesional,Familiar,1
2218,32,3200,65,131,200,Capital,Profesional,Familiar,1
2222,37,2326.87,0,119,209,Capital,Profesional,Familiar,1
2224,29,2885,13,162,195,Capital,Profesional,Familiar,1
2229,26,3550,5,143,201,Capital,Profesional,Familiar,1
2230,25,2600,1,154,189,Capital,Profesional,Familiar,1
2239,26,800,7,106,191,Capital,Profesional,Familiar,1
2245,48,2000,0,156,188,Capital,Profesional,Familiar,1
2261,26,2052.84,12,148,196,Capital,Profesional,Familiar,1
2265,31,2200,6,145,188,Capital,Profesional,Familiar,1
2273,33,4000.84,6,164,225,Capital,Profesional,Familiar,1
2275,22,1913,18,149,168,Capital,Profesional,Familiar,1
2279,27,1293.75,0,147,201,Capital,Profesional,Familiar,1
2280,54,2500,6,114,219,Capital,Profesional,Familiar,1
2285,29,8500,16,152,173,Capital,Profesional,Familiar,1
2293,22,7200,14,95,181,Capital,Profesional,Familiar,1
2306,48,6800,0,181,205,Capital,Profesional,Familiar,1
2310,32,2613.41,6,222,214,Capital,Profesional,Familiar,1
2317,23,2142,12,127,176,Capital,Profesional,Familiar,1
2322,30,4000,8,150,193,Capital,Profesional,Familiar,1
2325,38,909.1,0,117,171,Capital,Profesional,Familiar,1
2326,30,3350,0,117,219,Capital,Profesional,Familiar,1
2332,29,4000,19,140,200,Capital,Profesional,Familiar,1
2338,32,3500,10,146,195,Capital,Profesional,Familiar,1
2339,42,1200,0,125,183,Capital,Profesional,Familiar,1
2340,41,9755,20,157,224,Capital,Profesional,Familiar,1
2341,30,,11,136,173,Capital,Profesional,Familiar,1
2344,25,800,0,131,163,Capital,Profesional,Familiar,1
2352,46,4800,10,121,205,Capital,Profesional,Familiar,1
2355,28,2050,13,112,188,Capital,Profesional,Familiar,1
2358,39,2000,96,147,182,Capital,Profesional,Familiar,1
2359,30,1600,11,134,181,Capital,Profesional,Familiar,1
2365,34,3800,8,178,216,Capital,Profesional,Familiar,1
2368,,2300,17,149,187,Capital,Profesional,Familiar,1
2370,43,5500,0,241,205,Capital,Profesional,Familiar,1
2371,28,1255.6,11,158,176,Capital,Profesional,Familiar,1
2376,54,7925,0,211,198,Capital,Profesional,Familiar,1
2385,24,,0,166,176,Capital,Profesional,Familiar,1
2386,30,2250,23,179,208,Capital,Profesional,Familiar,1
2391,27,2000,,122,188,Capital,Profesional,Familiar,1
2393,37,3500,39,150,218,Capital,Profesional,Familiar,1
2395,31,2500,2,130,200,Capital,Profesional,Familiar,1
2398,37,769.69,0,132,173,Capital,Profesional,Familiar,1
2405,28,1400,0,138,185,Capital,Profesional,Familiar,1
2412,29,767.18,7,126,178,Capital,Profesional,Familiar,1
2413,41,1200,10,172,200,Capital,Profesional,Familiar,1
2420,30,6000,39,175,180,Capital,Profesional,Familiar,1
2427,37,7000,43,161,202,Capital,Profesional,Familiar,1
2430,22,750,18,147,178,Capital,Profesional,Familiar,1
2455,31,3367.12,0,128,219,Capital,Profesional,Familiar,1
2471,27,1500,8,139,174,Capital,Profesional,Familiar,1
2474,23,2000,7,129,181,Capital,Profesional,Familiar,1
2478,36,5000,53,178,195,Capital,Profesional,Familiar,1
2482,33,3000,46,170,195,Capital,Profesional,Familiar,1
2494,22,896,0,132,157,Capital,Profesional,Familiar,1
2497,29,5500,17,220,173,Capital,Profesional,Familiar,1
2500,29,1700,18,162,215,Capital,Profesional,Familiar,1
2503,53,5000,6,168,197,Capital,Profesional,Familiar,1
2506,25,3067.4,25,166,197,Capital,Profesional,Familiar,1
2519,30,4000,40,160,219,Capital,Profesional,Familiar,1
2520,26,2000,0,139,162,Capital,Profesional,Familiar,1
2523,27,20000,0,198,194,Capital,Profesional,Familiar,1
2534,23,1056.56,0,108,159,Capital,Profesional,Familiar,1
2537,30,3500,2,147,188,Capital,Profesional,Familiar,1
2538,40,3500,7,160,204,Capital,Profesional,Familiar,1
2552,43,2110,0,207,200,Capital,Profesional,Familiar,1
2562,32,3800,5,179,214,Capital,Profesional,Familiar,1
2568,26,3200,15,155,227,Capital,Profesional,Familiar,1
2583,28,1200,4,121,178,Capital,Profesional,Familiar,1
2593,32,2120,0,157,226,Capital,Profesional,Familiar,1
2596,31,1500,8,195,199,Capital,Profesional,Familiar,1
2598,28,1800,36,178,187,Capital,Profesional,Familiar,1
2604,23,1200,13,138,176,Capital,Profesional,Familiar,1
2608,42,4866,37,144,205,Capital,Profesional,Familiar,1
2622,29,2900,0,140,173,Capital,Profesional,Familiar,1
2623,34,2500,0,189,211,Capital,Profesional,Familiar,1
2630,36,2882.8,13,171,202,Capital,Profesional,Familiar,1
2639,46,4000,99,139,185,Capital,Profesional,Familiar,1
2641,26,2100,30,146,199,Capital,Profesional,Familiar,1
2643,34,2400,48,191,190,Capital,Profesional,Familiar,1
2648,45,2720,0,175,198,Capital,Profesional,Familiar,1
2651,37,1100,51,172,199,Capital,Profesional,Familiar,1
2658,23,10000,0,169,175,Capital,Profesional,Familiar,1
2659,32,1300,0,173,182,Capital,Profesional,Familiar,1
2662,25,5500,,113,189,Capital,Profesional,Familiar,1
2665,31,1800,21,192,207,Capital,Profesional,Familiar,1
2667,42,12000,9,160,198,Capital,Profesional,Familiar,1
2669,45,4000,7,178,193,Capital,Profesional,Familiar,1
2672,37,1000,24,159,184,Capital,Profesional,Familiar,1
2681,47,4000,0,128,191,Capital,Profesional,Familiar,1
2687,54,2000,9,126,205,Capital,Profesional,Familiar,1
2693,28,2000,0,140,196,Capital,Profesional,Familiar,1
2696,27,1500,13,172,152,Capital,Profesional,Familiar,1
2705,31,3000,11,110,200,Capital,Profesional,Familiar,1
2712,44,2800,0,166,209,Capital,Profesional,Familiar,1
2717,22,700,0,118,159,Capital,Profesional,Familiar,1
2727,32,2000,8,151,188,Capital,Profesional,Familiar,1
2730,37,1200,0,166,188,Capital,Profesional,Familiar,1
2734,36,2000,36,166,190,Capital,Profesional,Familiar,1
2741,29,2753,24,142,188,Capital,Profesional,Familiar,1
2742,25,9200,35,209,194,Capital,Profesional,Familiar,1
2753,41,9400,15,184,191,Capital,Profesional,Familiar,1
2754,42,7574.75,10,207,214,Capital,Profesional,Familiar,1
2766,40,2800,31,214,191,Capital,Profesional,Familiar,1
2769,25,5300,11,158,194,Capital,Profesional,Familiar,1
2771,39,2000,13,174,221,Capital,Profesional,Familiar,1
2773,29,2300,14,154,200,Capital,Profesional,Familiar,1
2775,24,5500,5,120,181,Capital,Profesional,Familiar,1
2777,31,13500,0,210,212,Capital,Profesional,Familiar,1
2780,30,2900,7,134,219,Capital,Profesional,Familiar,1
2781,30,2900,7,134,219,Capital,Profesional,Familiar,1
2783,30,3100,0,172,180,Capital,Profesional,Familiar,1
2785,21,2721.88,20,137,181,Capital,Profesional,Familiar,1
2787,38,16200,81,185,215,Capital,Profesional,Familiar,1
2790,24,2900,12,141,167,Capital,Profesional,Familiar,1
2797,30,5000,46,175,193,Capital,Profesional,Familiar,1
2802,35,2298.55,5,116,202,Capital,Profesional,Familiar,1
2806,33,8000,46,177,175,Capital,Profesional,Familiar,1
2810,55,725,0,148,202,Capital,Profesional,Familiar,1
2823,24,1434.17,0,181,164,Capital,Profesional,Familiar,1
2829,28,2000,10,134,188,Capital,Profesional,Familiar,1
2833,28,1544.36,9,114,202,Capital,Profesional,Familiar,1
2834,29,3000,53,134,195,Capital,Profesional,Familiar,1
2840,32,5960.25,15,135,186,Capital,Profesional,Familiar,1
2843,48,5138.16,0,142,205,Capital,Profesional,Familiar,1
2845,27,918.32,10,112,196,Capital,Profesional,Familiar,1
2852,23,3500,27,145,185,Capital,Profesional,Familiar,1
2853,21,700,0,121,178,Capital,Profesional,Familiar,1
2854,29,4000,0,202,187,Capital,Profesional,Familiar,1
2875,27,3000,28,145,189,Capital,Profesional,Familiar,1
2893,34,2400,7,150,202,Capital,Profesional,Familiar,1
2903,27,616.24,8,116,183,Capital,Profesional,Familiar,1
2906,32,2400,63,184,200,Capital,Profesional,Familiar,1
2924,35,1300,17,133,204,Capital,Profesional,Familiar,1
2925,32,3025,13,153,195,Capital,Profesional,Familiar,1
2928,30,4766,3,147,180,Capital,Profesional,Familiar,1
2932,25,3135,19,157,194,Capital,Profesional,Familiar,1
2934,45,9000,61,150,200,Capital,Profesional,Familiar,1
2936,26,629.08,8,137,170,Capital,Profesional,Familiar,1
2939,31,3517,69,200,212,Capital,Profesional,Familiar,1
2946,40,8170,22,124,185,Capital,Profesional,Familiar,1
2948,29,5500,25,160,216,Capital,Profesional,Familiar,1
2951,28,11300,14,150,200,Capital,Profesional,Familiar,1
2954,36,2500,18,146,202,Capital,Profesional,Familiar,1
2956,44,2800,19,198,205,Capital,Profesional,Familiar,1
2957,28,3000,0,137,214,Capital,Profesional,Familiar,1
2960,28,3000,0,137,214,Capital,Profesional,Familiar,1
2964,36,2000,1,113,197,Capital,Profesional,Familiar,1
2967,29,2704,0,185,173,Capital,Profesional,Familiar,1
2977,58,1200,0,231,202,Capital,Profesional,Familiar,1
2978,26,5261,0,140,208,Capital,Profesional,Familiar,1
2985,38,5005,7,160,201,Capital,Profesional,Familiar,1
2986,39,1300,20,183,177,Capital,Profesional,Familiar,1
2990,48,2000,0,147,200,Capital,Profesional,Familiar,1
2991,29,1300,0,118,178,Capital,Profesional,Familiar,1
3000,45,3000,60,155,205,Capital,Profesional,Familiar,1
3023,25,700,0,141,177,Capital,Profesional,Familiar,1
3034,27,2200,3,138,189,Capital,Profesional,Familiar,1
3042,32,4500,0,191,214,Capital,Profesional,Familiar,1
3047,26,3500,44,129,194,Capital,Profesional,Familiar,1
3056,32,7000,21,161,193,Capital,Profesional,Familiar,1
3057,30,18000,33,198,166,Capital,Profesional,Familiar,1
3063,24,1477,10,145,161,Capital,Profesional,Familiar,1
3067,24,2200,16,142,156,Capital,Profesional,Familiar,1
3076,30,2500,0,145,175,Capital,Profesional,Familiar,1
3082,59,1500,0,174,199,Capital,Profesional,Familiar,1
3086,30,5522,10,256,212,Capital,Profesional,Familiar,1
3096,24,4020,15,120,176,Capital,Profesional,Familiar,1
3100,27,2200,10,114,208,Capital,Profesional,Familiar,1
3102,34,1750,34,135,182,Capital,Profesional,Familiar,1
3107,48,2030,0,174,195,Capital,Profesional,Familiar,1
3109,34,1839.89,0,142,209,Capital,Profesional,Familiar,1
3118,40,1250,19,246,202,Capital,Profesional,Familiar,1
3122,31,3500,60,221,200,Capital,Profesional,Familiar,1
3123,33,1250,0,136,190,Capital,Profesional,Familiar,1
3124,30,3200,0,153,213,Capital,Profesional,Familiar,1
3125,30,3200,0,153,213,Capital,Profesional,Familiar,1
3133,31,5300,0,210,195,Capital,Profesional,Familiar,1
3139,43,5500,92,178,178,Capital,Profesional,Familiar,1
3141,32,3380,18,171,219,Capital,Profesional,Familiar,1
3143,33,3000,47,162,214,Capital,Profesional,Familiar,1
3149,32,3300,0,139,193,Capital,Profesional,Familiar,1
